evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
210,42387498,Knox College,small,86068,department of history,small,history department,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department biomedical sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences and pathology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical science and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical science and pathology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of biomedical sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biological sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biosciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedial sienes and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences and pathobiol ogy,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of biomedical science and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,adepartment of biomedical sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department o biomedical sciences and pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical science,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences and pathobi ology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of biomedical sciences and pathobiolgy,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of pathobiology and biomedical r sciences,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,department of pathobiology and biomedical sciences,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of biomedical sciences,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of biomedical sciences pathobiology,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,dept of biomed sci pathobiol,1,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of small animal clinical sciences and biomedical sciences and pathobiology,0,1
211,39822340,Virginia–Maryland College of Veterinary Medicine,small,81307,department of biomedical sciences and pathobiology,large,departments of small animal clinical sciences biomedical sciences and pathobiology,0,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal clinical sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,locum department of small animal clinical sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal clinical science,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,departments of small animal clinical sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department small animal clinical science,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal medicine and surgery,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animals clinical sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department o small animal clinical sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal clinical medicine,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal medicine,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal sciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,department of small animal surgery,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,departments of 1small animal clinical sciences and 2biomedical sciences and pathobiology,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,departments of small animal clinical sciences and biomedical sciences and pathobiology,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,departments of small animal clinical sciences and veterinary biosciences,1,1
212,39822340,Virginia–Maryland College of Veterinary Medicine,small,81311,department of small animal clinical sciences,large,departments of small animal clinical sciences biomedical sciences and pathobiology,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland regional college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,department of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,va md regional college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,va md college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,regional college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,land regional college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,a college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,avirginia maryland regional college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,veterinary college,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,research center virginia maryland college of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,va md college of veterinary med,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia m aryland regional college of vet erinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland college o veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland college of veterinary mediine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland regional college n of veterinary medicine,1,1
213,39822340,Virginia–Maryland College of Veterinary Medicine,small,81320,virginia maryland regional college of veterinary medicine,medium,virginia maryland regional college of ve terinary medicine,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center for molecular medicine and infectious diseases,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center for molecular medicine and infectious disease,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center for molecular and infectious diseases,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center of molecular medicine and infectious diseases,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center for molecular medicine,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center for molecular medicine and infectious dis eases,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,center of molecular and infectious diseases,1,1
214,39822340,Virginia–Maryland College of Veterinary Medicine,small,81305,center for molecular medicine and infectious diseases,medium,centre for molecular medicine and infectious diseases,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of biomedical and veterinary sciences,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary biosciences,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,division of veterinary biology and clinical studies,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary biology,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,division of veterinary biology,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary biosciences and pathobiology,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary clinical sciences,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary pathobiology,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of biomedical sciences and veterinary medical sciences,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary medical sciences,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,department of veterinary sciences,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,departments of veterinary biosciences,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,departments of veterinary pathobiology,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,division of vet biol and clinical studies,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,division of veterinary biosciences,1,1
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,divisions of veterinary biology and clinical studies,1,0
215,39822340,Virginia–Maryland College of Veterinary Medicine,small,81312,department of veterinary biosciences,medium,veterinary college,0,0
216,39822340,Virginia–Maryland College of Veterinary Medicine,small,81316,laboratory for study design and statistical analysis,medium,laboratory for study design and statistical analysis,1,1
216,39822340,Virginia–Maryland College of Veterinary Medicine,small,81316,laboratory for study design and statistical analysis,medium,study design and statistical analysis laboratory,1,1
216,39822340,Virginia–Maryland College of Veterinary Medicine,small,81316,laboratory for study design and statistical analysis,medium,laboratory for study design and statistical service,1,1
216,39822340,Virginia–Maryland College of Veterinary Medicine,small,81316,laboratory for study design and statistical analysis,medium,study design and statistics labora tory,1,1
216,39822340,Virginia–Maryland College of Veterinary Medicine,small,81316,laboratory for study design and statistical analysis,medium,study design and statistics laboratory,1,1
217,39822340,Virginia–Maryland College of Veterinary Medicine,small,81319,veterinary and comparative neuro oncology laboratory,small,veterinary and comparative neuro oncology laboratory,1,1
217,39822340,Virginia–Maryland College of Veterinary Medicine,small,81319,veterinary and comparative neuro oncology laboratory,small,veterinary and comparative neurooncology laboratory,1,1
217,39822340,Virginia–Maryland College of Veterinary Medicine,small,81319,veterinary and comparative neuro oncology laboratory,small,veterinary college,0,0
217,39822340,Virginia–Maryland College of Veterinary Medicine,small,81319,veterinary and comparative neuro oncology laboratory,small,center for comparative oncology,0,0
218,39822340,Virginia–Maryland College of Veterinary Medicine,small,81321,virginia tech animal cancer care and research center,small,virginia tech animal cancer care and research center,1,1
218,39822340,Virginia–Maryland College of Veterinary Medicine,small,81321,virginia tech animal cancer care and research center,small,animal cancer care and research center,1,1
218,39822340,Virginia–Maryland College of Veterinary Medicine,small,81321,virginia tech animal cancer care and research center,small,center for comparative oncology,1,0
219,39822340,Virginia–Maryland College of Veterinary Medicine,small,81314,division of pathobiology and public practice,small,division of pathobiology and public practice,1,1
219,39822340,Virginia–Maryland College of Veterinary Medicine,small,81314,division of pathobiology and public practice,small,division of pathology and public practice,1,1
219,39822340,Virginia–Maryland College of Veterinary Medicine,small,81314,division of pathobiology and public practice,small,divisions of agriculture and urban practice and pathobiology and public practice,1,1
219,39822340,Virginia–Maryland College of Veterinary Medicine,small,81314,division of pathobiology and public practice,small,divisions of pathobiology and public practice,1,1
219,39822340,Virginia–Maryland College of Veterinary Medicine,small,81314,division of pathobiology and public practice,small,department of pathobiology,0,0
220,39822340,Virginia–Maryland College of Veterinary Medicine,small,81313,division of agricultural and urban practice,small,division of agricultural and urban practice,1,1
220,39822340,Virginia–Maryland College of Veterinary Medicine,small,81313,division of agricultural and urban practice,small,department of agricultural and urban practice,1,1
221,204382398,Notre Dame de Namur University,small,404085,department of philosophy and religious studies,large,department of philosophy and religious studies,1,1
221,204382398,Notre Dame de Namur University,small,404085,department of philosophy and religious studies,large,department of religious studies,1,1
221,204382398,Notre Dame de Namur University,small,404085,department of philosophy and religious studies,large,department philosophy and religious studies,1,1
222,204382398,Notre Dame de Namur University,small,404081,department of biology,large,department of biology,1,1
222,204382398,Notre Dame de Namur University,small,404081,department of biology,large,department of life sciences,1,0
223,204382398,Notre Dame de Namur University,small,404084,department of natural sciences,medium,department of natural sciences,1,1
223,204382398,Notre Dame de Namur University,small,404084,department of natural sciences,medium,natural sciences department,1,1
224,204382398,Notre Dame de Namur University,small,404079,art therapy program,medium,art therapy program,1,1
224,204382398,Notre Dame de Namur University,small,404079,art therapy program,medium,art therapy doctoral program,1,1
224,204382398,Notre Dame de Namur University,small,404079,art therapy program,medium,art therapy department,0,1
224,204382398,Notre Dame de Namur University,small,404079,art therapy program,medium,art therapy psychology department,0,1
225,204382398,Notre Dame de Namur University,small,404082,department of history and political science,medium,department of history and political science,1,1
225,204382398,Notre Dame de Namur University,small,404082,department of history and political science,medium,department of political science,1,1
226,204382398,Notre Dame de Namur University,small,404092,psychology department,medium,department of clinical psychology,1,1
226,204382398,Notre Dame de Namur University,small,404092,psychology department,medium,department of psychology,1,1
226,204382398,Notre Dame de Namur University,small,404092,psychology department,medium,department of psychology and sociology,1,0
226,204382398,Notre Dame de Namur University,small,404092,psychology department,medium,psychology department,1,1
227,204382398,Notre Dame de Namur University,small,404086,english department,small,english department,1,1
227,204382398,Notre Dame de Namur University,small,404086,english department,small,graduate department of english,1,1
228,204382398,Notre Dame de Namur University,small,404091,palo alto school of professional psychology,small,palo alto school of professional psychology,1,1
228,204382398,Notre Dame de Namur University,small,404091,palo alto school of professional psychology,small,western graduate school of psychology,1,0
228,204382398,Notre Dame de Namur University,small,404091,palo alto school of professional psychology,small,department of psychology,0,0
228,204382398,Notre Dame de Namur University,small,404091,palo alto school of professional psychology,small,psychology department,0,0
229,204382398,Notre Dame de Namur University,small,404078,art therapy department,small,art therapy department,1,1
229,204382398,Notre Dame de Namur University,small,404078,art therapy department,small,art therapy psychology department,1,1
229,204382398,Notre Dame de Namur University,small,404078,art therapy department,small,art therapy program,0,1
229,204382398,Notre Dame de Namur University,small,404078,art therapy department,small,art therapy doctoral program,0,1
230,204382398,Notre Dame de Namur University,small,404093,school of education,small,school of education,1,1
230,204382398,Notre Dame de Namur University,small,404093,school of education,small,school of education and leadership,1,1
231,188592606,Hamilton College,small,373199,department of psychology,large,department of psychology,1,1
231,188592606,Hamilton College,small,373199,department of psychology,large,psychology department,1,1
231,188592606,Hamilton College,small,373199,department of psychology,large,department of phychology,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,department of biology,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,biology department,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,department biology,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,ernest h williams department of biology,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,biology departmenl and marine science center,1,1
232,188592606,Hamilton College,small,373189,department of biology,large,departmentof biology,1,1
233,188592606,Hamilton College,small,373201,economics department,medium,economics department,1,1
233,188592606,Hamilton College,small,373201,economics department,medium,department of economics,1,1
233,188592606,Hamilton College,small,373201,economics department,medium,economic department,1,1
233,188592606,Hamilton College,small,373201,economics department,medium,department of economies,1,1
234,188592606,Hamilton College,small,373191,department of geology,medium,department of geology,1,1
234,188592606,Hamilton College,small,373191,department of geology,medium,department of geosciences,1,1
234,188592606,Hamilton College,small,373191,department of geology,medium,geosciences department,1,1
234,188592606,Hamilton College,small,373191,department of geology,medium,geology department,1,1
234,188592606,Hamilton College,small,373191,department of geology,medium,department of geoscience,1,1
235,188592606,Hamilton College,small,373195,department of mathematics,medium,department of mathematics,1,1
235,188592606,Hamilton College,small,373195,department of mathematics,medium,department of mathematics and statistics,1,1
235,188592606,Hamilton College,small,373195,department of mathematics,medium,mathematics and statistics department,1,1
235,188592606,Hamilton College,small,373195,department of mathematics,medium,mathematics department,1,1
236,188592606,Hamilton College,small,373196,department of mathematics and computer science,small,department of mathematics and computer science,1,1
236,188592606,Hamilton College,small,373196,department of mathematics and computer science,small,department of computer science,1,0
236,188592606,Hamilton College,small,373196,department of mathematics and computer science,small,computer science department,1,0
236,188592606,Hamilton College,small,373196,department of mathematics and computer science,small,computer sciences department,1,0
237,188592606,Hamilton College,small,373200,department of sociology,small,department of sociology,1,1
237,188592606,Hamilton College,small,373200,department of sociology,small,sociology department,1,1
238,188592606,Hamilton College,small,373202,environmental studies program,small,environmental studies program,1,1
238,188592606,Hamilton College,small,373202,environmental studies program,small,department of environmental studies,1,1
238,188592606,Hamilton College,small,373202,environmental studies program,small,environmental studies department,1,1
239,188592606,Hamilton College,small,373197,department of philosophy,small,department of philosophy,1,1
239,188592606,Hamilton College,small,373197,department of philosophy,small,philosophy department,1,1
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,department of literature and creative writing,1,1
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,department of english,1,0
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,department of english and creative writing,1,1
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,department of english creative writing,1,1
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,department of literature creative writing,1,1
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,english department,1,0
240,188592606,Hamilton College,small,373194,department of literature and creative writing,small,literature and creative writing department,1,1
241,209336547,Ripon College,small,411552,department of biology,large,department of biology,1,1
241,209336547,Ripon College,small,411552,department of biology,large,biology department,1,1
241,209336547,Ripon College,small,411552,department of biology,large,adepartment of biology,1,1
242,209336547,Ripon College,small,411560,department of psychology,large,department of psychology,1,1
242,209336547,Ripon College,small,411560,department of psychology,large,psychology department,1,1
243,209336547,Ripon College,small,411554,department of chemistry,medium,department of chemistry,1,1
243,209336547,Ripon College,small,411554,department of chemistry,medium,chemistry department,1,1
244,209336547,Ripon College,small,411551,department of anthropology,medium,department of anthropology,1,1
244,209336547,Ripon College,small,411551,department of anthropology,medium,department of anthropology and sociology,1,1
244,209336547,Ripon College,small,411551,department of anthropology,medium,department of anthropology sociology,1,1
244,209336547,Ripon College,small,411551,department of anthropology,medium,department of sociology,1,0
244,209336547,Ripon College,small,411551,department of anthropology,medium,department of sociology and anthropology,1,1
245,209336547,Ripon College,small,411562,physics department,medium,physics department,1,1
245,209336547,Ripon College,small,411562,physics department,medium,department of physics,1,1
246,209336547,Ripon College,small,411555,department of economics and business management,medium,department of economics and business management,1,1
246,209336547,Ripon College,small,411555,department of economics and business management,medium,department of economics,1,1
247,209336547,Ripon College,small,411558,department of mathematics and computer science,small,department of mathematics and computer science,1,1
247,209336547,Ripon College,small,411558,department of mathematics and computer science,small,department of computer science,1,0
247,209336547,Ripon College,small,411558,department of mathematics and computer science,small,department of mathematics,1,0
247,209336547,Ripon College,small,411558,department of mathematics and computer science,small,department of mathematics computer science,1,1
248,209336547,Ripon College,small,411556,department of educational studies,small,department of educational studies,1,1
248,209336547,Ripon College,small,411556,department of educational studies,small,college of education,1,0
248,209336547,Ripon College,small,411556,department of educational studies,small,school of education,1,0
248,209336547,Ripon College,small,411556,department of educational studies,small,department of physical education,0,0
248,209336547,Ripon College,small,411556,department of educational studies,small,physical education department,0,0
249,209336547,Ripon College,small,411561,history department,small,department of history,1,1
249,209336547,Ripon College,small,411561,history department,small,history department,1,1
250,209336547,Ripon College,small,411559,department of politics and government,small,department of politics and government,1,1
250,209336547,Ripon College,small,411559,department of politics and government,small,department of government and politics,1,1
251,98312108,Adler University,small,192419,department of psychology,large,department of psychology,1,1
251,98312108,Adler University,small,192419,department of psychology,large,department of clinical psychology,1,1
251,98312108,Adler University,small,192419,department of psychology,large,psychology department,1,1
251,98312108,Adler University,small,192419,department of psychology,large,clinical psychology department,1,1
251,98312108,Adler University,small,192419,department of psychology,large,clinical psychology program,0,1
251,98312108,Adler University,small,192419,department of psychology,large,school of professional psychology,0,0
252,98312108,Adler University,small,192415,couple and family therapy department,large,couple and family therapy department,1,1
252,98312108,Adler University,small,192415,couple and family therapy department,large,department of couple and family therapy,1,1
252,98312108,Adler University,small,192415,couple and family therapy department,large,department of marriage and family counseling,1,1
252,98312108,Adler University,small,192415,couple and family therapy department,large,department of counseling and family therapy,1,0
252,98312108,Adler University,small,192415,couple and family therapy department,large,department of couple family therapy,1,1
252,98312108,Adler University,small,192415,couple and family therapy department,large,department of couples and family therapy,1,1
253,98312108,Adler University,small,192417,department of counselor education and counseling,medium,department of counselor education and counseling,1,1
253,98312108,Adler University,small,192417,department of counselor education and counseling,medium,department of counseling,1,1
253,98312108,Adler University,small,192417,department of counselor education and counseling,medium,department of counselor education and supervision,1,1
254,98312108,Adler University,small,192416,department of counseling and integrated programs,medium,department of counseling and integrated programs,1,1
254,98312108,Adler University,small,192416,department of counseling and integrated programs,medium,department of counseling integrated programs,1,1
254,98312108,Adler University,small,192416,department of counseling and integrated programs,medium,department of counseling,0,1
255,98312108,Adler University,small,192408,adler school of professional psychology,medium,adler school of professional psychology,1,1
255,98312108,Adler University,small,192408,adler school of professional psychology,medium,center for adlerian practice and scholarship,1,0
256,98312108,Adler University,small,192414,clinical psychology program,medium,clinical psychology program,1,1
256,98312108,Adler University,small,192414,clinical psychology program,medium,clinical mental health counseling program,1,0
257,98312108,Adler University,small,192411,art therapy program,small,art therapy program,1,1
257,98312108,Adler University,small,192411,art therapy program,small,art therapy programs,1,1
258,98312108,Adler University,small,192413,clinical mental health counseling department,small,clinical mental health counseling department,1,1
258,98312108,Adler University,small,192413,clinical mental health counseling department,small,department of clinical mental health counseling,1,1
258,98312108,Adler University,small,192413,clinical mental health counseling department,small,clinical mental health counseling program,0,1
258,98312108,Adler University,small,192413,clinical mental health counseling department,small,department of counseling,0,1
259,98312108,Adler University,small,192421,police and forensic psychology program,small,department of police and forensic psychology,1,1
259,98312108,Adler University,small,192421,police and forensic psychology program,small,police and forensic psychology program,1,1
259,98312108,Adler University,small,192421,police and forensic psychology program,small,department of psychology,0,0
259,98312108,Adler University,small,192421,police and forensic psychology program,small,psychology department,0,0
260,98312108,Adler University,small,192423,school of professional psychology,small,ler school of professional psychology,1,1
260,98312108,Adler University,small,192423,school of professional psychology,small,school of professional psychology,1,1
260,98312108,Adler University,small,192423,school of professional psychology,small,adler school of professional psychology,0,1
260,98312108,Adler University,small,192423,school of professional psychology,small,department of psychology,0,0
260,98312108,Adler University,small,192423,school of professional psychology,small,psychology department,0,0
261,130905186,Wofford College,small,259810,department of psychology,large,department of psychology,1,1
261,130905186,Wofford College,small,259810,department of psychology,large,psychology department,1,1
262,130905186,Wofford College,small,259800,department of biology,large,department of biology,1,1
262,130905186,Wofford College,small,259800,department of biology,large,biology department,1,1
262,130905186,Wofford College,small,259800,department of biology,large,departments of environmental studies and biology,0,1
263,130905186,Wofford College,small,259801,department of chemistry,medium,department of chemistry,1,1
263,130905186,Wofford College,small,259801,department of chemistry,medium,departmentof chemistry,1,1
264,130905186,Wofford College,small,259808,department of philosophy,medium,department of philosophy,1,1
264,130905186,Wofford College,small,259808,department of philosophy,medium,philosophy department,1,1
265,130905186,Wofford College,small,259809,department of physics,medium,department of physics,1,1
265,130905186,Wofford College,small,259809,department of physics,medium,physics department,1,1
266,130905186,Wofford College,small,259812,department of sociology and anthropology,medium,department of sociology and anthropology,1,1
266,130905186,Wofford College,small,259812,department of sociology and anthropology,medium,department of sociology,1,1
266,130905186,Wofford College,small,259812,department of sociology and anthropology,medium,sociology and anthropology department,1,1
266,130905186,Wofford College,small,259812,department of sociology and anthropology,medium,sociology department,1,1
267,130905186,Wofford College,small,259802,department of computer science,small,department of computer science,1,1
267,130905186,Wofford College,small,259802,department of computer science,small,computer science department,1,1
268,130905186,Wofford College,small,259803,department of economics,small,department of economics,1,1
268,130905186,Wofford College,small,259803,department of economics,small,economics department,1,1
269,130905186,Wofford College,small,259811,department of religion,small,department of religion,1,1
269,130905186,Wofford College,small,259811,department of religion,small,department of religion usa,1,1
270,130905186,Wofford College,small,259804,department of english,small,department of english,1,1
270,130905186,Wofford College,small,259804,department of english,small,english department,1,1
271,119511950,Glasgow School of Art,small,234457,mackintosh school of architecture,large,mackintosh school of architecture,1,1
271,119511950,Glasgow School of Art,small,234457,mackintosh school of architecture,large,mackintosh environmental architecture research unit,1,1
271,119511950,Glasgow School of Art,small,234457,mackintosh school of architecture,large,mackintosh architectural research unit,1,1
271,119511950,Glasgow School of Art,small,234457,mackintosh school of architecture,large,mackintosh school architecture,1,1
272,119511950,Glasgow School of Art,small,234459,school of simulation and visualisation,large,school of simulation and visualisation,1,1
272,119511950,Glasgow School of Art,small,234459,school of simulation and visualisation,large,school of simulation visualisation,1,1
272,119511950,Glasgow School of Art,small,234459,school of simulation and visualisation,large,school of simulation and visualization,1,1
272,119511950,Glasgow School of Art,small,234459,school of simulation and visualisation,large,school of simulations and visualisation,1,1
273,119511950,Glasgow School of Art,small,234458,school of design,medium,school of design,1,1
273,119511950,Glasgow School of Art,small,234458,school of design,medium,school of fine art,1,0
273,119511950,Glasgow School of Art,small,234458,school of design,medium,school of art,1,0
274,119511950,Glasgow School of Art,small,234455,innovation school,medium,innovation school,1,1
274,119511950,Glasgow School of Art,small,234455,innovation school,medium,school of innovation and technology,1,1
274,119511950,Glasgow School of Art,small,234455,innovation school,medium,s innovation school,1,1
274,119511950,Glasgow School of Art,small,234455,innovation school,medium,school of innovation technology,1,1
