"institution_id","ror_id","institution_name"
3130340916,"02vk7w417",Welsh National College
3130352432,"013a0r905",Henry Royce Institute
3131094493,"0539kc598",Arts University Bournemouth
3130945570,"03pbgwk21",Université Bordeaux Montaigne
3131113002,"002rcdx19",Institute and Faculty of Actuaries
3132228530,"03sjcn752",Conservatoire national supérieur de musique et de danse de Lyon
3129223955,"04hsa7a08",Göttingen Academy of Sciences and Humanities
3130933589,"02vxcq142",University of Mpumalanga
3132429795,"0034mdn74",Adigrat University
3131880829,"01wfzer83",Dire Dawa University
3130011144,"03ygqq617",Queen Arwa University
3130537802,"0254sa076",Iqra National University
3129367976,"04yn30r61",A P J Abdul Kalam Technological University
3130244785,"02tne2741",Adamas University
3130588412,"05dmr4w13",Sultan Ageng Tirtayasa University
3133096382,"00sefv038",Multimedia Nusantara University
3133421993,"01hgg7b81",State University of Jakarta
3129492623,"03ecpp171",University of Da Nang
3131389504,"03cnmz153",Muhammadiyah University of Surakarta
3132710747,"03x2m4d16",Trunojoyo University
3132096736,"02eehp307",Warmadewa University
3129496460,"0418kp584",Lishui University
3130377600,"04w686e65",Bicol University
3133486578,"01whq8m38",Mokwon University
3133131564,"0091hm651",University of Pattimura
3131981448,"03ep9w883",Australian College of Optometry
3132087064,"01npab275",Universidad Autónoma del Carmen
3132095805,"012xcvh54",Cegep de Saint Jerome
3130237646,"01v9p7c03",National University of Santiago del Estero
3131845690,"012w5e784",University of Cross River State
3132506069,"00hzs6t60",University of Embu
3132257708,"03r7vnf29",Golpayegan University of Engineering
3132176766,"03ezqnp95",Torbat Heydarieh University of Medical Sciences
3132975163,"04yh52k23",KLE Technological University
3129293551,"05202v862",Tarim University
3133134087,"03144pv92",Lanzhou Jiaotong University
3130456415,"02rka3n91",Mianyang Normal University
3133090473,"00n2kc060",Weinan Normal University
3130697706,"001ydh096",Da Nang University of Technology
3129996945,"00h1gc758",Guilin University of Aerospace Technology
3130751423,"0286g6711",Shaoguan University
3129486149,"049f0ha78",Universitas Jember
3132008074,"05akhmy90",Huangshan University
3133055985,"05hfa4n20",Westlake University
3132882781,"03wcn4h12",Longdong University
3131992673,"010cbg926",Hyupsung University
3131463087,"020db1e56",Joongbu University
3133433985,"00ncqx842",Seowon University
3132438275,"034gm6584",Royal New Zealand College of General Practitioners
2800768169,"01kdxra28",Academy of Sciences and Literature
2800959905,"030e3n504",Liaoning University of Traditional Chinese Medicine
2802204017,"04ed7fw48",Université de Bretagne Sud
2802304065,"045x2ah69",University Carlo Cattaneo
2799360972,"01x8m3269",Hitit Üniversitesi
2802910988,"04f1eek20",University of Cyberjaya
2802342089,"033dmae14","Royal University of Agriculture, Cambodia"
2799293361,"05nx0xs09",Baoji University of Arts and Sciences
2800868911,"01fkw3y20",Ara Institute of Canterbury
2801199498,"01ah7ky25",Banff Centre
2800249161,"05fct5h31",Military University of Technology in Warsaw
2800125567,"05qvm1p98",Polish Air Force Academy
2800265760,"05aav2h42",Georgian National Academy of Sciences
2799746221,"02xn8bh65",University of Divinity
2802166871,"02akpm128",Universidad Católica del Norte
2802176441,"03b21sh32",Basque Center for Applied Mathematics
2801380234,"05ecg5h20",University of South-Eastern Norway
2799282979,"039zhhm92","Islamic Azad University, Isfahan"
2800727657,"03pekdw43",Persistent Systems (India)
2802000655,"02nw97x94",Swami Rama Himalayan University
2799406666,"02q017026",Asian Center for Theological Studies and Mission
2799859273,"01bk10867",Ostfalia University of Applied Sciences
2800088668,"027vmhf17",Malawi University of Science and Technology
2802578854,"00bzckd95","Arts, Sciences and Technology University in Lebanon"
2800605188,"028dyak29",Aja University of Medical Sciences
2803096283,"00gt6pp04",University of Health Sciences Lahore
2800297787,"04jtt0w10",University Grants Commission of Bangladesh
2802487185,"02gdcg342",Université du littoral côte d'opale
2802079931,"030mwrt98",Nord University
2802112877,"0361c8163",Ruppin Academic Center
2799716270,"00cfa1c07",Palestine Technical University - Kadoorie
2800361424,"02emvsg33",Tajik State Medical University
2802661039,"01he0tp29",Bow Valley College
2800400464,"0576q1t15",Universidad Autónoma de Nayarit
2800852108,"02xm06c56",Universidad Abierta Interamericana
2800345347,"03zekj455",Berlin Mathematical School
2801484940,"05skgxb48",Arab International University
2803079837,"02gqgne03",American University of the Middle East
2802576217,"04f7afq11",Green University of Bangladesh
2799959951,"048e91n87",Chulabhorn Graduate Institute
2800735922,"04s346m05",Commission on Higher Education
2800080930,"026qx6917",Chongshin University
2801155571,"04kw8et29",Bishop Grosseteste University
2801739420,"02fw9q305",Norwich University of the Arts
2802363961,"04r95dm95",British Institute at Ankara
2802488147,"039594g80",School of Advanced Study
2800717037,"04tk2gy88",University of Florida Health
2802682181,"00g7a7c91",SUNY Orange
2801918817,"05wpxj691",Cotting School
2800161988,"00nst6k08",Aaniiih Nakoda College
2801811543,"01er75989",Fraternal Order of Eagles
2800718168,"02v37gb90",Pennsylvania College of Health Sciences
2802326326,"02p5xjf12",The University of Texas Rio Grande Valley
2801502357,"05vz28418",Southern Illinois University System
2800092908,"00kdpsr48",Rend Lake College
2802210443,"04k620071",American Society for Quality
2800100626,"02sgpe757",SUNY Cobleskill
2802612298,"02j15s898",The Wallace H. Coulter Department of Biomedical Engineering
2801014300,"05tc5bm31",Florida Gulf Coast University
2799420559,"0509rvg03",American College of Veterinary Surgeons
2801768934,"04t5yz624",Defense Information School
2802397601,"050qj5m48",University of Maine System
2802236040,"00jc20583",University of Colorado System
2800216316,"045ntgf29",Oklahoma State University System
2801525821,"040vwpm13",University of Houston System
2799691083,"05vvhh982",University of Arkansas System
2801919071,"05e94g991",University of Illinois System
2801333002,"05p8z3f47",Purdue University System
2799495847,"00xzqjh13",University of Tennessee System
2800918300,"00r9g7t11",Oregon University System
2801213986,"052msxy68",Montana University System
2800403580,"03grvy078",University of Minnesota System
2801706311,"02h3se683",American College of Medical Genetics
2800885807,"04h7e4549",American Neurological Association
2799302921,"01bt34y59",College Art Association
2801724664,"01dk2f490",Newton Public Schools
2802348453,"054kvr030",University System of Taiwan
2799873615,"05rcqrz41",African Institute of Science and Technology
2800522046,"037gx5d02",Yewon Arts University
2800129036,"04xsveh31",Academy of the Social Sciences in Australia
2800139702,"03jsnw290",Australian College of Nursing
2799736854,"00n6txq60",Nanjing Institute of Technology
2802714772,"01szxxe12",Busan Presbyterian University
2800949791,"044wc7t32",Australian College of Rural and Remote Medicine
2801503745,"048vche49",Islamic Azad University Sanandaj Branch
2803092234,"02edr8z79",Thailand Graduate Institute of Science and Technology
2800710378,"056vyez31",Naval University of Engineering
2799421115,"05qx3ve03",Geumgang University
2802577900,"05ehpzq05",Korea Baptist Theological University and Seminary
2801204984,"00r614q54",Youngnam Theological University and Seminary
2799334686,"0265m3333",Australian and New Zealand College of Anaesthetists
2802970429,"045zy3z54",Lambton College
2802473995,"00sx0cd23",Balseiro Institute
2799850029,"01m8p7q42",Dongguan University of Technology
2802888503,"03hnckv05",Mokpo Catholic University
2802464748,"04zbaa003",Sports Medicine Australia
2802051071,"00f99yp81",Royal Australasian College of Medical Administrators
2801626944,"04eg5s337",Mediterranean Universities Union
2799303410,"04qvdf239",Bozok Universitesi
2802772015,"02r3nf527",IITB-Monash Research Academy
2799709066,"0119q5s74",Bangladesh Academy of Sciences
2801140561,"057p3dx48",Hanil University
2801055734,"014nzt826",Endeavour College of Natural Health
2800860203,"0029f8q94",Keyano College
2800828467,"05gd1cs26",Doha Institute for Graduate Studies
2801481043,"031zps173",Jiangsu Ocean University
2801009184,"015dhy417",Luther University
2801346348,"01z7qjn33",Daegu University of Foreign Studies
2802158427,"02v8s3859",Azad University in Oxford
2800328743,"04tj7zv24",BPP University
181231927,"00shsf120",National University of Ireland
17866349,"004raaa70",Université Fédérale de Toulouse Midi-Pyrénées
141945490,"03rmrcq20",University of British Columbia
30108710,"04raxj885",Kwantlen Polytechnic University
193181351,"043xj7k26",Universidad de Guadalajara
69181431,"01s1km724",Universidad de las Américas Puebla
274899335,"05mm1w714",University of Atlántico
231847692,"04wbzgn90",Universidad de Bogotá Jorge Tadeo Lozano
129902397,"01e6qks80",Dalhousie University
68207295,"027s08w94",Universidade Estadual de Ponta Grossa
40034438,"0198v2949",Universidade do Estado do Rio de Janeiro
119476548,"035s3f323",Agricultural University of Iceland
184856343,"048kc0s52",Wrexham University
119664326,"01k2y1055",University of Wolverhampton
126425946,"033c46s90",Université Européenne de Bretagne
142263535,"01ee9ar58",University of Nottingham
19668297,"02q3bak66",Buckinghamshire New University
283262890,"03d7a9c68",Valencia Catholic University Saint Vincent Martyr
28257850,"02vwnat91",London South Bank University
98259816,"02mb95055","Birkbeck, University of London"
177463362,"03e5mzp60",University of West London
110017253,"02wwzvj46",Université de Tours
119474363,"0489ggv38",Canterbury Christ Church University
102516824,"04y5kwa70",Université de Technologie de Compiègne
913481162,"04qw24q55",Wageningen University & Research
191297138,"01eeqzy24",Volda University College
97565354,"019whta54",University of Lausanne
93860229,"01nffqt88",Politecnico di Milano
189158943,"00wjc7c48",University of Milan
74656192,"01y9bpm73",University of Göttingen
155125353,"04gqx4x78",Università Campus Bio-Medico
992397,"01fdxwh83",University of Borås
61893789,"031vc2293",TU Bergakademie Freiberg
75951250,"046ak2485",Freie Universität Berlin
55133342,"0001fmy77",University of Macerata
11923345,"008fyn775",Wrocław University of Science and Technology
119004910,"02dyjk442",Silesian University of Technology
864159182,"0104rcc94",University of Silesia in Katowice
14245010,"04f7vj627",University of Kragujevac
30147112,"01n9zy652",Medical University of Sofia
166825849,"033003e23",Tampere University
142617266,"00dr28g20",University of Crete
95220073,"05jzt8766",University of Lapland
61641377,"0558j5q12",Universitatea Națională de Știință și Tehnologie Politehnica București
304011483,"03hd30t45",Grigore T. Popa University of Medicine and Pharmacy
91041137,"01jaj8n65",Assiut University
95634034,"054xkpr46",Gazi University
33926330,"00qedmt22",Al-Balqa Applied University
47164929,"05edw4a90",Najran University
47229656,"02dwrdh81",University of Kufa
163205636,"04krpx645",Tabriz University of Medical Sciences
76571253,"038cy8j79",Imam Abdulrahman Bin Faisal University
165560825,"04sfka033",Mashhad University of Medical Sciences
39727005,"01h85hm56",Dow University of Health Sciences
36001604,"02t2qwf81",University of Peshawar
106542073,"01e7v7w47",University of Calcutta
183697816,"05a1qpv97",Bangladesh University of Engineering and Technology
38538140,"0403qcr87",Asian Institute of Technology
124644866,"04cyy9943",Northwest Minzu University
29739308,"02frt9q65",Guangxi Normal University
119868032,"05e9f5362",Shanxi Agricultural University
205133468,"04ctejd88",Airlangga University
111950717,"03jqs2n27",Macau University of Science and Technology
200769079,"00q4vv597",Hong Kong University of Science and Technology
196934937,"03yh0n709",Liaocheng University
21193070,"01yj56c84",Beijing Jiaotong University
114234892,"01hg31662",Beijing Union University
15062923,"05x2td559",Tianjin Normal University
25757504,"01xt2dr21",China University of Mining and Technology
69356397,"03zmrmn05",Xi’an Jiaotong-Liverpool University
126145234,"04xwksx09",Chaoyang University of Technology
59460038,"01yzz0f51",Chung Hua University
173093425,"00d80zx46",Chang Gung University
118292597,"00cn92c09",National Taipei University of Technology
61565387,"02hxfx521",Dalian Minzu University
149240348,"00xtsag93",Jilin Normal University
111277659,"05kzjxq56",Chonnam National University
197867492,"01v7y5b55",Korea Maritime and Ocean University
189996419,"059z11218",Kawasaki Medical School
25998863,"01ytgve10",Kyoto Pharmaceutical University
136259955,"04ezg6d83",Toyohashi University of Technology
69740276,"00ws30h19",Tokyo Metropolitan University
190930483,"0188yz413",Kyorin University
112524849,"00xy44n04",Yamagata University
11701301,"02sc3r913",Griffith University
32551121,"04sf43a98",Ambrose University
70546738,"00ads0y69",Universidad Autónoma Agraria Antonio Narro
200362191,"02kta5139",Universidad Autónoma Metropolitana
530967,"05g13zd79",Toronto Metropolitan University
186803428,"056am2717",Brock University
189914110,"04r23zn56",University of Cuenca
62520931,"006v63s16",National University of Engineering
137799390,"01t20sn94",University of the West Indies System
33217400,"011pqxa69",Université du Québec en Outaouais
31703152,"011bqgx84",University of Tolima
5023651,"01pxwe438",McGill University
1648549,"04vy5s568",University of Zulia
106938459,"05nkf0n29",University of New Brunswick
128590013,"04t730v47",National Technological University
138504249,"01r53hz59",National University of Quilmes
189075073,"055eqsb67",National University of Mar del Plata
72872986,"003qt4p19",Universidade Federal do Pampa
33501960,"01b78mz79",Universidade Federal de Santa Maria
130438778,"04haebc03",Memorial University of Newfoundland
130442723,"041yk2d64",Universidade Federal do Rio Grande do Sul
150729083,"02xfp8v59",Universidade de Brasília
181391015,"04wffgt70",Universidade Estadual de Campinas (UNICAMP)
18167132,"006nc8n95",Universidade Presbiteriana Mackenzie
98466806,"00sfmx060",Pontifícia Universidade Católica de São Paulo
879563668,"00987cb86",Universidade Estadual Paulista (Unesp)
110200422,"0176yjw32",Universidade Federal de Minas Gerais
60858718,"00nt41z93",University of Aveiro
200284239,"030eybx10",Universidade de Santiago de Compostela
11019714,"01qckj285",Universidade da Coruña
56125125,"0235kxk33",Polytechnic Institute of Viseu
81605866,"04efg9a07",Sidi Mohamed Ben Abdellah University
59604499,"04d8yvw59",Royal College of Physicians and Surgeons of Glasgow
195939026,"03dvm1235",Glasgow Caledonian University
79189158,"05r78ng12",University of Castilla-La Mancha
232005693,"03ha64j07",Universidad Francisco de Vitoria
46176106,"049da5t36",Universidad de Burgos
23923803,"03yghzc09",University of Exeter
8408910,"00bqvf857",Cardiff Metropolitan University
96698942,"05gd22996",University of Cumbria
28407311,"027m9bs27",University of Manchester
88155538,"02rxc7m23",Universidad de Navarra
175051016,"02z0cah89",Universidad Publica de Navarra
190082696,"01v29qb04",Durham University
124246371,"00z5fkj61",York St John University
92864154,"03kd28f18",University of Buckingham
10764225,"04x222a35",Institute of Ismaili Studies
31575130,"04vrxay34",SOAS University of London
113194307,"01bzmq497",Royal College of Obstetricians and Gynaecologists
124357947,"04cw6st05",University of London
165526535,"01egahc47",Royal College of Art
134560555,"02v6kpv12",Université Toulouse III - Paul Sabatier
124158823,"0175hh227",Conservatoire National des Arts et Métiers
100532134,"029brtt94",Université Claude Bernard Lyon 1
13144388,"02c4zkr79",Ekiti State University
83019370,"02c2kyt77",Eindhoven University of Technology
157674565,"00afp2z80",University of Liège
90843659,"03pcc9z86",Université de franche-comté
887968799,"04xfq0f34",RWTH Aachen University
180923762,"00rcxh774",University of Cologne
22465464,"00pd74e08",University of Münster
12789410,"019apvn83",Ahmadu Bello University
202697423,"02crff812",University of Zurich
180437899,"04ers2y35",University of Bremen
1339471597,"020dggs04",Humanitas University
100066346,"04vnq7t77",University of Stuttgart
103320735,"03h7r5v07",Università Cattolica del Sacro Cuore
169864488,"019vfke14",Abubakar Tafawa Balewa University
43980791,"04qb8nc58",Clausthal University of Technology
108290504,"03ad39j10",University of Pisa
9341345,"00t3r8h32",University of Lübeck
166928557,"00nhtcg76",University of Monastir
20431382,"03606hw36",University of Erfurt
199417121,"00mx91s63",Catholic University of Eichstätt-Ingolstadt
45084792,"04jr1s763",University of Florence
102064193,"01tevnk56",University of Siena
8204097,"05591te55",Ludwig-Maximilians-Universität München
138938424,"03svwq685",Università degli Studi della Tuscia
119003972,"05vf0dg29",Roma Tre University
180519160,"04sppb023",Copenhagen Business School
112859197,"0005w8d69",Università di Camerino
900890020,"044k9ta02",University of Palermo
122534668,"00x69rs40",Marche Polytechnic University
183638586,"05pcv4v03",Parthenope University of Naples
79833322,"01v1rak05",Pomeranian Medical University
104588304,"05vmz5070",University of Szczecin
202276237,"02n0bts35",Medical University of Graz
25485817,"039a2re55",St. Pölten University of Applied Sciences
269685040,"00x6dk626",Koszalin University of Technology
45204951,"02rc97e94",University of Calabria
92251255,"00m31ft63",University of Split
21449261,"02j46qs45",Masaryk University
104817121,"02hhwgd43",University of Sarajevo
31882830,"05v9kya57",Pázmány Péter Catholic University
24881138,"00pdej676",Cracow University of Technology
190632392,"016st3p78",Luleå University of Technology
43986944,"01g09ef73",Angel Kanchev University of Ruse
12387023,"00xa0xn82",Trakya University
27765905,"010f1sq29",North-West University
41641357,"02eaafc18",Ege University
137616099,"037mrss42",Tshwane University of Technology
1301968116,"05jz51y94",MEF University
204585392,"05es91y67",Usak University
254571519,"03te4vd35",Bartin University
149218525,"01wntqw50",Ankara University
16391192,"04mhzgx49",Tel Aviv University
166937679,"003s3dn82",Shenkar College of Engineering and Design
192238737,"002kenh51",Jerusalem College of Technology
17533244,"0046mja08",An-Najah National University
153975220,"05p2z3x69",Kenyatta University
198587356,"02s4gkg68",Adıyaman University
137534880,"01tv9ph92",Southern Federal University
140106629,"02wcpmn42",Artvin Coruh University
82952536,"052kwzs30",King Khalid University
79563041,"01bb1zm18",N. I. Lobachevsky State University of Nizhny Novgorod
1300409581,"01app8660",University of Bonab
51301133,"05pg2cw06",Azarbaijan Shahid Madani University
33103891,"04n4dcv16",Ardabil University of Medical Sciences
35510649,"00ngrq502",Arak University
53218197,"04gd4wn47",Arabian Gulf University
52623189,"02y18ts25",Bushehr University of Medical Sciences
58048189,"034m2b326",Shahid Beheshti University of Medical Sciences
161106909,"03w04rv71",Iran University of Medical Sciences
70876197,"02r5cmz65",Babol University of Medical Sciences
183263030,"0451xdy64",Graduate University of Advanced Technology
95990688,"01h2hg078",Birjand University of Medical Sciences
183859904,"00bvysh61","Islamic Azad University, Mashhad"
169877490,"032hdk172",University of Mumbai
172780181,"011maz450",University of the Punjab
114845381,"03yyd7552",National Institute of Technology Calicut
185571130,"03q0vrn42",Al-Farabi Kazakh National University
904467727,"02s5yma07",Himachal Pradesh University
119939252,"03vfp4g33",Indraprastha Institute of Information Technology Delhi
91277730,"026vtd268",Maulana Azad National Institute of Technology
155125381,"02w8ba206",Galgotias University
22956069,"012wm5r19",National Institute of Advanced Studies
171210897,"03kw9gc02",Aligarh Muslim University
36893310,"04a7rxb17",University of Hyderabad
35409948,"0165d9303",Harish-Chandra Research Institute
91727514,"01b2f6h61",Novosibirsk State Technical University
67357951,"00k8zt527",KIIT University
94047373,"00fk31757",Xinjiang University of Finance and Economics
96908189,"059gw8r13",Xinjiang University
56090587,"039w8qr24",North Bengal University
1317621060,"0022nd079",Indian Institute of Technology Guwahati
126601174,"005x56091",Tezpur University
131868736,"0575ycz84",Prince of Songkla University
10660446,"00xyeez13",Kunming University of Science and Technology
12833781,"05wtz9f44",Lampung University
109689652,"03esj4g97",FPT University
10535382,"03dgaqz26",Chongqing University of Posts and Telecommunications
87780372,"017z00e58",Chongqing Medical University
178232147,"02wmsc916",Guizhou University
161010349,"02hd2zk59",Atma Jaya Catholic University of Indonesia
9916479,"00ms48f15",Air Force Medical University
17145004,"01y0j0j86",Northwestern Polytechnical University
9086337,"03kv08d37",Taiyuan University of Technology
135714990,"047bp1713",North University of China
139024713,"04azbjn80",Guangdong University of Technology
204512498,"01r4q9n85",University of Macau
23171815,"05fwr8z16",Zhengzhou University of Light Industry
132586189,"0360zcg91",Zhongyuan University of Technology
889458895,"02zhqgq86",University of Hong Kong
34155123,"05h3pkk68",Hebei University of Science and Technology
4510145,"03q0t9252",Jiangxi University of Science and Technology
141649914,"042v6xz23",Nanchang University
62853816,"02yj0p855",Beijing University of Civil Engineering and Architecture
179026463,"013e0zm98",Beijing Technology and Business University
11849452,"0010b6s72",Tianjin Agricultural University
184843921,"018hded08",Hebei University of Technology
188935350,"0152zzg30",Anhui University of Finance and Economics
98834328,"059djzq42",Wuyi University
163340411,"01wd4xt90",Hohai University
200845125,"02y0rxk19",Nanjing University of Information Science and Technology
206777745,"04zj2bd87",Nanjing Audit University
98301867,"00da1gf19",Hasanuddin University
78978612,"03tqb8s11",Yangzhou University
55712492,"02djqfd08",Zhejiang University of Technology
76130692,"00a2xv884",Zhejiang University
1328775524,"03893we55",Zhejiang Sci-Tech University
152743029,"03gk81f96",Kaohsiung Medical University
5971364,"04ahb7r80",Chienkuo Technology University
148366613,"00se2k293",National Yang Ming Chiao Tung University
5996616,"04xftk194",De La Salle University
134037030,"03mjcd737",University of the East
24943067,"013q1eq08",Fudan University
44675526,"04n40zv07",Shanghai Ocean University
181679659,"00wtvfq62",Shanghai University of Finance and Economics
87354575,"03rqk8h36",National Chengchi University
43313876,"002b7nr53",Dalian Maritime University
88372448,"00c7x4a95",Dalian Polytechnic University
107982497,"0523b6g79",Dalian Ocean University
152804834,"05fv8sy52",Tzu Chi College of Technology
9224756,"03awzbc87",Northeastern University
47689461,"02yxnh564",Northeast Forestry University
3462296,"007s7qx27",Gyeongin National University of Education
77079311,"006776986",Wonkwang University
24062138,"025h1m602",Konkuk University
98600543,"04b2fhx54",Seoul Women's University
197347611,"047dqcg40",Korea University
85389745,"02srty072",Woosong University
165028127,"02v8yp068",Konyang University
253775847,"02fg4j559",Gimcheon University
9323808,"01zqccq48",Daegu University
51226738,"03qvtpc38",Dong-A University
113825674,"00txhkt32",Handong Global University
123900574,"04xysgw12",Pohang University of Science and Technology
185085129,"03n0gvg35",Batchelor Institute of Indigenous Tertiary Education
173915773,"03cxys317",Yamaguchi University
43545212,"017hkng22",Ehime University
77063589,"01xxp6985",Kōchi University
27429435,"00965ax52",Kyoto Institute of Technology
139159150,"02dvjfw95",University of Shiga Prefecture
33858575,"04wn7wc95",Nagoya City University
96636082,"04h42fc75",Meijo University
98940699,"04ajrmg05",Chukyo University
184937672,"02sps0775",Chubu University
170239107,"01p93h210",University of South Australia
85922643,"00ys1hz88",Nagaoka University of Technology
53888640,"02e4qbj88",National Defense Medical College
125602781,"051k3eh31",Tokyo Medical and Dental University
87395487,"02std5y37",Shukutoku University
180680657,"04cybtr86",Iwate Medical University
46813540,"02ef40e75",Royal Australasian College of Surgeons
65595360,"05w4ste42",Royal Roads University
212119943,"04s5mat29",University of Victoria
18014758,"0213rcc28",Simon Fraser University
151934421,"025wzwv46",University of Northern British Columbia
924318406,"003s89n44",MacEwan University
190103667,"03ec8vy26",Autonomous University of Aguascalientes
157492648,"00v8fdc16",Autonomous University of Queretaro
104854061,"031f8kt38",Universidad Autónoma del Estado de Hidalgo
122296185,"021vseb03",Autonomous University of Tlaxcala
147280213,"03efxn362",Universidad Veracruzana
72541430,"023p7mg82",Lakehead University
86519414,"0131d6623",Algoma University
79817857,"01r7awg59",University of Guelph
20516417,"03e8vv411",George Brown College
39470171,"016zre027",University of Ontario Institute of Technology
141930428,"010n0x685",Central University of Ecuador
91732220,"00jb9vg53",Universidad del Valle
92389990,"05rykfp30",Royal College of Physicians and Surgeons of Canada
96357137,"01x3t1868",Saint Paul University
153718931,"03c4mmv16",University of Ottawa
135437138,"01358s213",University of Quindío
152456871,"049n68p64",University of Caldas
218553996,"04fbb7514",University of Sucre
222202552,"04vdmbk59",Pedagogical and Technological University of Colombia
115684694,"00xc1d948",Industrial University of Santander
192928004,"00gkhpw57",Universidad Autónoma de Bucaramanga
134695357,"01s4gpq44",University of Talca
129739261,"04eyc6d95",Universidad de Antofagasta
185652977,"04xe01d27",University of Tarapacá
39553462,"02rsnav77",National University of San Juan
45280688,"03sscxa41",NSCAD University
114947406,"01cw0fy64",University of King's College
77063049,"052z2q786",Universidade do Extremo Sul Catarinense
176838256,"02x1vjk79",Pontifícia Universidade Católica do Paraná
80850581,"04x3wvr31",Universidade Federal de Uberlândia
44202434,"01evzkn27",Fundação Getulio Vargas
102939073,"00sec1m50",Universidade Estadual do Ceará
79889768,"00dna7t83",Universidade Federal de Alagoas
71437568,"00gtcbp88",Universidade de Pernambuco
165368041,"01db6h964",University of Iceland
61174481,"01gnd8r41",University of Akureyri
138801177,"01yp9g959",University of Ulster
85788879,"04dtfyh05",Peninsula College of Medicine and Dentistry
99434035,"05gkzcc88",University of Wales Trinity Saint David
191420491,"0122p5f64",Universidad de Jaén
50357001,"03ths8210",Universidad Carlos III de Madrid
178450904,"02msb5n36",Universidad Nacional de Educación a Distancia
63098007,"04zfme737",Liverpool John Moores University
146655781,"04xs57h96",University of Liverpool
56007636,"00340yn33",Keele University
12870472,"00t67pt25",Birmingham City University
133837150,"05t1h8f27",University of Huddersfield
32394136,"049e6bc10",Northumbria University
130194489,"05t8bcz72",University of Alicante
87208433,"03356n642",Lister Institute of Preventive Medicine
7780909,"01gdbf303",Royal College of General Practitioners
59433898,"00dn4t376",Brunel University of London
86211378,"04cnfrn26",University of the Arts London
157227730,"057jrqr44",University of East London
175271995,"054p3p004",Academy of Medical Royal Colleges
180507712,"01wttbg53",Hult International Business School
180825142,"04489at23","City, University of London"
62396329,"03nhjew95",Université de Rouen Normandie
98910050,"03zx86w41",ESPCI Paris
185839726,"055khg266",Institut Universitaire de France
50219554,"018bbh535",University of Laghouat
132053463,"01r9htc13",Université Libre de Bruxelles
99464096,"05f950310",KU Leuven
112936343,"05s6rge65",École Centrale de Lyon
203339264,"01rk35k63",Université de Lyon
5124864,"02s376052",École Polytechnique Fédérale de Lausanne
57825437,"00vasag41",University of Neuchâtel
154338468,"022fs9h90",University of Fribourg
11892038,"01sn1yx84",University of Nigeria
55143463,"048tbm396",University of Turin
68947357,"00pg6eq24",Université de Strasbourg
197323543,"023b0x485",Johannes Gutenberg University Mainz
102335020,"04t3en479",Karlsruhe Institute of Technology
20121455,"02hpadn98",Bielefeld University
5237613,"02r625m11",Frankfurt University of Applied Sciences
189712700,"0546hnb39",University of Konstanz
25974101,"00fbnyb24",University of Würzburg
63596082,"029cgt552",Tunis El Manar University
204337017,"01aj84f44",Aarhus University
113456305,"02w2y2t16",Leuphana University of Lüneburg
127077003,"035gh3a49",IMT School for Advanced Studies Lucca
54108979,"04a1mvv97",Norwegian University of Life Sciences
119439378,"039bp8j42",University of Verona
51441396,"033bb5z47",Bauhaus-Universität Weimar
9360294,"01111rn36",University of Bologna
881427289,"01tm6cn81",University of Gothenburg
2610724,"00a208s56",Chemnitz University of Technology
26415053,"01j9p1r26",University of L'Aquila
124326101,"01yetye73",University of Teramo
246010334,"04vd28p53",Università degli Studi di Enna Kore
155313962,"0596m7f19",West Pomeranian University of Technology
129627893,"04z08z627",University of Molise
147009085,"02jtk7k02",Technical University of Liberec
145847075,"04d836q62",TU Wien
27912750,"05cs8k179",Wrocław University of Environmental and Life Sciences
219388962,"00yae6e25",University of Wrocław
74788687,"0587ef340",Comenius University Bratislava
70703428,"04qxnmv42",Palacký University Olomouc
56475706,"019k1pd13",Mid Sweden University
298625061,"02yy8x990",Swedish University of Agricultural Sciences
170583851,"04gbpnx96",University of Opole
142208455,"05x8mcb75",VSB - Technical University of Ostrava
78037679,"00wge5k78",UiT The Arctic University of Norway
29770179,"02w42ss30",Budapest University of Technology and Economics
101202996,"01g9ty582",Semmelweis University
4068193,"02qsmb048",University of Belgrade
169495764,"00krbh354",Jan Kochanowski University
174878644,"017wvtq80",University of Patras
98559091,"03pfsnq21",Rzeszów University
231086526,"01wkb9987",University of Siedlce
116152951,"03f077y84",Latvia University of Life Sciences and Technologies
98435010,"0542q3127",Lviv Polytechnic National University
133731052,"040af2s02",University of Helsinki
173112312,"04p2cym91",Trakia University
141595442,"02x2v6p15",University of Bucharest
26999989,"009xwd568",University of the Free State
110603874,"033z08192",Central University of Technology
56085075,"03z77qz90",University of Tartu
264262938,"00jb0e673",Kırklareli University
16748637,"053f2w588",Manisa Celal Bayar University
291386647,"021036w13",Belarusian State University
128277893,"00yze4d93",Bahçeşehir University
32619867,"02x66tk73",Egypt-Japan University of Science and Technology
145487455,"03q21mh05",Cairo University
107720978,"00cb9w016",Ain Shams University
133388076,"042vepq05",Gulu University
51780484,"04nqdwb39",Mersin Üniversitesi
53964585,"0316ej306",Weizmann Institute of Science
164950643,"027z64205",Open University of Israel
174306211,"03qryx823",Technion – Israel Institute of Technology
197251160,"03qxff017",Hebrew University of Jerusalem
108907416,"04nqts970",Latakia University
156983542,"03y8mtb59",Jordan University of Science and Technology
337778094,"018159086",Pirogov Russian National Research Medical University
